UniqueID,lat,long,Classified
821,34.38737451,-87.55973322,68
822,34.23106964,-87.52658426,68
823,34.32458145,-87.04580844,68
824,34.3032937,-85.46360345,67
825,34.27607535,-85.51265356,67
826,34.25990219,-85.53609952,67
827,34.23349093,-85.44150861,67
828,34.42267721,-85.34421994,67
829,34.22675769,-85.36577969,67
830,34.40785516,-84.99684259,67
831,34.33051205,-84.84241946,67
832,34.3135318,-84.93997568,67
833,34.28146194,-84.91652972,67
834,34.27149139,-84.90494498,67
835,34.20411883,-85.038883,67
836,34.35799795,-84.74378415,67
837,34.34560165,-84.81169626,67
838,34.25451559,-84.55918182,66
839,34.18067288,-84.64946078,66
840,34.42995447,-84.48129916,66
841,34.31137805,-84.31313309,66
842,34.25020364,-84.53816162,66
843,34.3278143,-84.27405798,66
844,34.2841597,-83.57067492,45
845,34.32377435,-82.62744574,45
846,34.29709555,-82.80665701,45
847,34.2841597,-82.72608105,45
848,34.26529324,-82.71260565,45
849,34.24292639,-82.64280734,45
850,34.23160473,-82.68700149,45
851,34.22810434,-82.64738684,45
852,34.19549493,-82.64900549,45
853,34.40435477,-82.46521026,45
854,34.34156171,-82.53824142,45
855,34.28254104,-82.47652746,45
856,34.23430249,-82.48973086,45
857,34.20789123,-82.60426733,45
858,34.42780072,-82.32614874,45
859,34.42348877,-82.34258944,45
860,34.37255246,-82.30189569,45
861,34.34479455,-82.30809384,45
862,34.22971853,-82.20730032,45
863,34.20762369,-82.30162368,45
864,34.20115353,-82.0962687,45
865,34.38629541,-82.05099545,45
866,34.37794351,-82.03266854,45
867,34.3747062,-81.94589444,45
868,34.36716141,-81.92837463,45
869,34.36581476,-81.88822042,45
870,34.3574584,-82.02620285,45
871,34.33509155,-81.80899112,45
872,34.3299725,-81.87663122,45
873,34.3240419,-81.80063476,45
874,34.32377435,-82.0353663,45
875,34.32350235,-81.81599636,45
876,34.3213486,-82.04830215,45
877,34.30464035,-81.80602581,45
878,34.28523434,-81.81168441,45
879,34.28280859,-81.84914532,45
880,34.27984775,-81.87609167,45
881,34.27472424,-81.81707547,45
882,34.26771899,-81.90870107,45
883,34.25855554,-81.93727054,45
884,34.24427304,-81.82111541,45
885,34.23430249,-81.93080038,45
886,34.21274274,-82.060966,45
887,34.20061398,-81.83944232,45
888,34.18363818,-81.87851742,45
889,34.17959378,-81.99467254,45
890,34.35449756,-81.66238479,45
891,34.3450621,-81.61629998,45
892,34.33617065,-81.54596212,45
893,34.3041008,-81.54407592,45
894,34.30059594,-81.78635226,45
895,34.25397604,-81.55539312,45
896,34.23268384,-81.75562905,45
897,34.45232132,-81.46673281,45
898,34.43857837,-81.27646743,45
899,34.43480597,-81.41741516,45
900,34.41351376,-81.28131893,45
901,34.41001337,-81.38561285,45
902,34.39411221,-81.26946218,45
903,34.38845361,-81.31581454,45
904,34.36446811,-81.27592788,45
905,34.34263635,-81.27269503,45
906,34.3297005,-81.34815194,45
907,34.3202695,-81.27431369,45
908,34.3041008,-81.26326403,45
909,34.25774844,-81.28077938,45
910,34.25424359,-81.29182904,45
911,34.24831298,-81.27377413,45
912,34.20411883,-81.49233251,45
913,34.44800937,-81.00616564,45
914,34.44019702,-81.11503906,45
915,34.42456341,-81.01290335,45
916,34.40354321,-81.23577368,45
917,34.36392856,-81.19265417,45
918,34.3499136,-81.05790905,45
919,34.33590311,-81.21070907,45
920,34.29008584,-81.00616564,45
921,34.28038284,-81.10965246,45
922,34.26178839,-81.0498247,45
923,34.26152084,-81.17702502,45
924,34.24104019,-81.02044814,45
925,34.44989557,-80.73936425,45
926,34.44531607,-80.87896533,45
927,34.41216711,-80.93771398,45
928,34.40624097,-80.71726495,45
929,34.40542941,-80.85713357,45
930,34.38845361,-80.85955932,45
931,34.37363156,-80.88327728,45
932,34.34344791,-80.81374652,45
933,34.3326658,-80.91911953,45
934,34.31434335,-80.6989425,45
935,34.31326425,-80.88516348,45
936,34.31245269,-80.82317751,45
937,34.3100314,-80.70864105,45
938,34.25855554,-80.81266741,65
939,34.45205377,-80.57820788,65
940,34.43345932,-80.67361035,45
941,34.42052347,-80.60434713,45
942,34.41539996,-80.57039108,65
943,34.39815216,-80.59060418,45
944,34.39519131,-80.67468499,45
945,34.38090435,-80.65043194,45
946,34.23430249,-80.44965646,65
947,34.20142108,-80.15725536,65
948,34.21382184,-79.88614648,65
949,34.3364382,-79.63039474,65
950,34.33320535,-79.61099319,65
951,34.2669119,-79.64090484,65
952,34.41108801,-79.54011578,65
953,34.38602786,-79.57379983,65
954,34.35126025,-79.39054415,65
955,34.27257049,-79.55385873,65
956,34.26098129,-79.56086397,65
957,34.25882755,-79.48378841,65
958,34.21031698,-79.44444131,65
959,34.19818823,-79.44848571,65
960,34.34937405,-79.11458376,65
961,34.29817019,-79.28059164,65
962,34.25990219,-79.06769186,65
963,34.44423697,-78.77043926,65
964,34.43803882,-78.78040981,65
965,34.42618207,-78.81463341,65
966,34.40758762,-78.82541552,65
967,34.36150281,-79.02645855,65
968,34.334552,-78.92431838,65
969,34.3259281,-78.93860088,65
970,34.27688245,-78.95800689,65
971,34.24535214,-78.92970943,65
972,34.23699579,-78.91892733,65
973,34.19091098,-78.90437728,65
974,34.44720227,-78.3785913,63
975,34.42429587,-78.37347225,63
976,34.38468121,-78.36080394,63
977,34.3183833,-78.35433825,63
978,34.22028753,-78.46671651,63
979,34.07395322,-94.42025639,35
980,33.91549014,-94.43589,35
981,34.13350897,-93.96346608,35
982,34.09389432,-93.99903633,35
983,34.07853271,-93.96346608,35
984,33.9914866,-94.04512113,35
985,33.92276739,-94.20223756,35
986,33.90498004,-94.08878019,35
987,34.07152746,-93.86132591,35
988,34.04269046,-93.66001533,35
989,33.9715455,-93.72900208,35
990,33.95483725,-93.7896414,35
991,33.9419014,-93.70879344,35
992,34.07826517,-93.57862782,35
993,34.06371066,-93.65165898,35
994,34.06317111,-93.4913097,35
995,34.05751251,-93.45573499,35
996,34.04888861,-93.59506407,35
997,34.04727441,-93.39321394,35
998,33.9798974,-93.5045131,35
999,34.14779593,-93.21696351,35
1000,34.10332531,-93.30131632,35
1001,34.09443387,-93.33850523,35
1002,34.04834906,-93.13692265,35
1003,34.01709076,-93.29646482,35
1004,33.9745108,-93.31398017,35
1005,33.92060919,-93.24930537,35
1006,33.91521814,-93.35521348,35
1007,34.13404852,-92.84533311,35
1008,34.10763726,-92.89114591,35
1009,34.09578051,-92.95689982,35
1010,34.07907226,-92.91459187,35
1011,34.05939871,-92.85826896,35
1012,34.02786841,-92.85584321,35
1013,33.98744665,-93.04179218,35
1014,34.16045978,-92.56882871,35
1015,34.11033502,-92.74049964,35
1016,34.09120102,-92.69656858,35
1017,34.07880472,-92.65291398,35
1018,34.07556741,-92.66584983,35
1019,34.03218036,-92.56155146,35
1020,34.02894751,-92.68821668,35
1021,34.01196725,-92.72540559,35
1022,34.00145715,-92.67042933,35
1023,33.98070895,-92.75397059,35
1024,33.98043695,-92.74481159,35
1025,33.9656149,-92.62461653,35
1026,33.91009909,-92.64132478,35
1027,34.15803402,-92.27858583,35
1028,34.10279022,-92.28208622,35
1029,34.0354132,-92.37883534,35
1030,33.95753055,-92.53541221,35
1031,33.91656924,-92.35377519,35
1032,34.15426163,-92.0861667,35
1033,34.13350897,-92.01771504,35
1034,34.10548352,-92.04816624,35
1035,34.09470141,-92.13601945,35
1036,34.08688907,-92.20636177,35
1037,33.99660565,-92.1872233,35
1038,33.96346115,-92.1260489,35
1039,33.90605914,-92.07269129,35
1040,34.023824,-91.89778751,35
1041,34.00253625,-91.90048527,35
1042,33.995259,-91.96273432,35
1043,33.97181305,-91.94549098,35
1044,33.95348614,-91.89186137,35
1045,33.90929199,-91.89455467,35
1046,33.90174719,-91.78163685,35
1047,34.09847827,-90.01186423,74
1048,34.06101736,-89.80570215,65
1049,33.9685802,-89.81863801,65
1050,34.17096988,-89.52353916,65
1051,34.12785037,-89.68901194,65
1052,34.12353842,-89.55776722,65
1053,34.08823572,-89.74964679,65
1054,34.07610696,-89.68146268,65
1055,34.06990881,-89.63511032,65
1056,34.05885916,-89.72674039,65
1057,34.05589386,-89.70814594,65
1058,34.05427966,-89.55614856,65
1059,34.04673486,-89.54078696,65
1060,33.96346115,-89.60870353,65
1061,34.10359732,-89.29501023,65
1062,34.08580997,-89.49282041,65
1063,34.03137326,-89.47260731,65
1064,33.93246594,-89.27183182,65
1065,33.93085174,-89.28989118,65
1066,34.15021722,-88.99748563,65
1067,34.10871637,-89.1540625,65
1068,34.08338421,-88.99559943,65
1069,34.01008105,-89.18101331,65
1070,33.98798175,-89.20122641,65
1071,33.95267904,-89.03953049,65
1072,33.95348614,-88.92391492,65
1073,34.16126687,-88.45122345,65
1074,34.09389432,-88.49892246,65
1075,34.07745361,-88.56225507,65
1076,33.93408459,-88.16502051,65
1077,33.92141629,-88.35339524,65
1078,34.09955291,-88.05991504,65
1079,34.06990881,-87.64112073,68
1080,34.04673486,-87.68100739,68
1081,33.9850209,-87.58829822,68
1082,34.16989077,-87.49128156,68
1083,34.15156833,-87.31179828,68
1084,34.09389432,-87.46352365,68
1085,34.07556741,-87.50394986,68
1086,33.9944519,-87.56027277,68
1087,33.95860965,-87.46379566,68
1088,33.92249539,-87.33039273,68
1089,34.00145715,-87.25790113,68
1090,33.96804065,-87.26571347,68
1091,33.96804065,-86.79436865,68
1092,33.9599563,-87.01265949,68
1093,33.95645144,-86.7919429,68
1094,34.04430911,-85.66276028,67
1095,34.04080426,-85.91581873,67
1096,34.0219378,-85.7721777,67
1097,33.91953009,-85.81610431,67
1098,34.08230511,-85.54067901,67
1099,34.03972516,-85.61425418,67
1100,34.00658066,-85.59458063,67
1101,33.9941799,-85.50295056,67
1102,33.9780112,-85.42372125,67
1103,33.9486391,-85.51777261,67
1104,34.16423218,-85.31484338,67
1105,34.15399408,-85.26309997,67
1106,34.11841937,-85.36658679,67
1107,34.03433856,-85.14721686,67
1108,34.0028038,-85.35930954,67
1109,33.99202615,-85.20812372,67
1110,33.93947565,-85.29598139,67
1111,34.16450418,-85.058017,67
1112,34.15641537,-85.0437345,67
1113,34.0219378,-84.94887158,45
1114,33.95213949,-84.83837952,45
1115,34.16288553,-84.64029733,66
1116,34.00226871,-84.80954251,45
1117,34.08580996,-83.53078827,45
1118,34.10979547,-83.01363064,45
1119,34.00900195,-83.03923034,45
1120,34.00792731,-83.0820823,45
1121,34.004962,-83.02629449,45
1122,33.99364481,-83.0704931,45
1123,33.98340225,-82.97023913,45
1124,33.95106485,-82.91364868,45
1125,33.94136185,-82.90205948,45
1126,33.93920364,-82.95057004,45
1127,34.17150943,-82.6929321,45
1128,34.16881613,-82.65412454,45
1129,34.14159332,-82.76219085,45
1130,34.12515707,-82.80962231,45
1131,34.11464697,-82.71368029,45
1132,34.07152746,-82.89127737,45
1133,34.01709076,-82.69832315,45
1134,34.0076553,-82.7673099,45
1135,34.00738775,-82.87672732,45
1136,33.985828,-82.75195276,45
1137,33.9801694,-82.71934335,45
1138,33.9782832,-82.70964035,45
1139,33.97100595,-82.74197775,45
1140,33.96211004,-82.87753442,45
1141,33.95887719,-82.63256479,45
1142,33.95833764,-82.77000766,45
1143,33.95348614,-82.67325854,45
1144,33.94540179,-82.62043603,45
1145,33.94486224,-82.74224975,45
1146,33.93839654,-82.7864439,45
1147,33.92842599,-82.7082937,45
1148,34.16261798,-82.37384774,45
1149,34.12677127,-82.46143341,45
1150,34.08392377,-82.45470016,45
1151,34.02032361,-82.44580426,45
1152,34.01709076,-82.49458236,45
1153,34.01412546,-82.4129273,45
1154,34.0068482,-82.61801028,45
1155,33.9637287,-82.4059176,45
1156,33.95025329,-82.42020456,45
1157,33.90309384,-82.43906655,45
1158,34.15210342,-82.11486315,45
1159,34.13917203,-82.16741812,45
1160,34.12461752,-82.33342599,45
1161,34.10656262,-82.23182537,45
1162,34.10251822,-82.31644573,45
1163,34.09443387,-82.22967163,45
1164,34.08688907,-82.30270278,45
1165,34.06532931,-82.25500378,45
1166,34.06020581,-82.22212237,45
1167,34.0192445,-82.21754287,45
1168,34.00550156,-82.32803494,45
1169,33.9993034,-82.07578805,45
1170,33.9941799,-82.33423309,45
1171,33.98528845,-82.11216986,45
1172,33.9782832,-82.33854504,45
1173,33.97019885,-82.14343261,45
1174,33.9677731,-82.33019314,45
1175,33.93246594,-82.18385436,45
1176,33.93057974,-82.21188427,45
1177,33.91737634,-82.34151034,45
1178,33.91710434,-82.11756091,45
1179,34.13566717,-81.88795288,45
1180,34.13512762,-81.95478588,45
1181,34.13432053,-81.87744278,45
1182,34.13027612,-81.84995242,45
1183,34.10952346,-81.93403323,45
1184,34.10763726,-81.85103152,45
1185,34.10117157,-82.04614395,45
1186,34.07018082,-82.0650104,45
1187,34.04808151,-81.93133993,45
1188,33.9798974,-82.05288165,45
1189,33.9675011,-82.0526141,45
1190,33.9637287,-81.81249151,45
1191,33.95699099,-81.92379513,45
1192,34.15345453,-81.71278155,45
1193,34.15237543,-81.56590322,45
1194,34.12758282,-81.78581271,45
1195,34.08015137,-81.52979342,45
1196,34.07476031,-81.712242,45
1197,34.07072037,-81.52359527,45
1198,33.96238205,-81.68367254,45
1199,33.95079284,-81.56401702,45
1200,33.94486224,-81.77638171,45
1201,34.16827658,-81.06248855,45
1202,34.12650372,-80.79299386,65
1203,33.97935785,-80.84123241,65
1204,34.11734027,-80.48065167,65
1205,34.10844882,-80.43187356,65
1206,34.09551297,-80.43941836,65
1207,34.07718606,-80.68088314,65
1208,34.07152746,-80.44399786,65
1209,34.01223926,-80.46636917,65
1210,33.9982243,-80.68034359,65
1211,33.90309384,-80.55206417,65
1212,34.10386487,-80.40680895,65
1213,34.02059115,-80.0238569,63
1214,34.08257712,-79.61557269,65
1215,34.05320056,-79.72525765,63
1216,34.05320056,-79.61691933,63
1217,34.03675985,-79.66219705,63
1218,33.95833764,-79.65141494,63
1219,33.91333194,-79.62123128,63
1220,33.98232315,-79.51613027,63
1221,33.9798974,-79.3784154,63
1222,33.9772041,-79.53499227,63
1223,33.94055029,-79.355781,63
1224,34.14159332,-79.18060967,63
1225,34.11168167,-79.14772826,63
1226,34.10790927,-79.24043743,63
1227,34.0211307,-79.05690975,63
1228,34.01573965,-79.10784606,63
1229,33.92842599,-79.26442294,63
1230,33.9982243,-78.7162701,63
1231,33.9734317,-78.48396432,63
1232,33.9696593,-78.70710665,63
1233,34.06290356,-78.29343139,63
1234,33.9486391,-78.3195751,63
1235,33.91198529,-78.45809261,63
1236,34.10844882,-78.0212434,63
1237,33.9847489,-78.14116646,63
1238,33.98070895,-78.12553731,63
1239,33.87237063,-94.36042863,35
1240,33.82197387,-94.4760442,35
1241,33.82062723,-94.40220149,35
1242,33.82035968,-94.4291523,35
1243,33.78586407,-94.29628892,35
1244,33.78424542,-94.23134211,35
1245,33.77211667,-94.24966902,35
1246,33.77157711,-94.40246903,35
1247,33.76915582,-94.32997743,35
1248,33.75918081,-94.24400596,35
1249,33.75837372,-94.33725468,35
1250,33.74409121,-94.45744975,35
1251,33.73115536,-94.23996601,35
1252,33.69019406,-94.29790757,35
1253,33.6883034,-94.22568351,35
1254,33.90066809,-94.1356721,35
1255,33.84784558,-93.98044187,35
1256,33.83733548,-93.96238697,35
1257,33.6519216,-94.01628413,35
1258,33.64518835,-94.05563124,35
1259,33.6443768,-93.99203108,35
1260,33.62982675,-94.07045329,35
1261,33.67806531,-93.67213963,35
1262,33.62686145,-93.77562644,35
1263,33.62497525,-93.79745374,35
1264,33.87856878,-93.39402104,35
1265,33.84703848,-93.40183784,35
1266,33.84245453,-93.41369459,35
1267,33.81874103,-93.56973191,35
1268,33.6551589,-93.5063993,35
1269,33.65165405,-93.45546745,35
1270,33.63817865,-93.42959574,35
1271,33.6349458,-93.44872975,35
1272,33.89393039,-93.23151802,35
1273,33.89204419,-93.13800175,35
1274,33.74597741,-93.22612696,35
1275,33.88072253,-93.09758,35
1276,33.86832623,-93.01080143,35
1277,33.86509338,-92.99517228,35
1278,33.85970233,-93.04502503,35
1279,33.85916278,-92.90785417,35
1280,33.74112591,-92.96040467,35
1281,33.72549676,-93.00379618,35
1282,33.70636276,-93.01295518,35
1283,33.70151126,-93.00271708,35
1284,33.87129153,-92.75666834,35
1285,33.87075198,-92.56074436,35
1286,33.84784558,-92.63620127,35
1287,33.84569183,-92.79574345,35
1288,33.83706793,-92.57152647,35
1289,33.82116678,-92.65911213,35
1290,33.80122568,-92.67986033,35
1291,33.89904944,-92.33167588,35
1292,33.87237063,-92.485555,35
1293,33.85296463,-92.54700141,35
1294,33.84811758,-92.4712725,35
1295,33.82871158,-92.44405415,35
1296,33.74974981,-92.48986695,35
1297,33.74813116,-92.35350318,35
1298,33.71471466,-92.30095268,35
1299,33.71094226,-92.34919123,35
1300,33.67725821,-92.43057874,35
1301,33.86186053,-92.26618952,35
1302,33.85862768,-92.03118598,35
1303,33.82197387,-92.07080509,35
1304,33.80795892,-92.25998691,35
1305,33.77831482,-92.10017719,35
1306,33.6416835,-92.18938151,35
1307,33.89850988,-91.93066447,35
1308,33.89635614,-91.85547956,35
1309,33.84084033,-91.77597825,35
1310,33.83733548,-91.72854679,35
1311,33.78855737,-91.87919306,35
1312,33.76484387,-91.72666059,35
1313,33.75945282,-91.76546815,35
1314,33.69261535,-91.85116761,35
1315,33.6694414,-91.90587186,35
1316,33.6473421,-91.8287963,35
1317,33.76349276,-91.60807972,73
1318,33.75406176,-91.60835172,73
1319,33.74274457,-91.70779414,35
1320,33.70231836,-91.61886182,35
1321,33.6500354,-91.57870762,35
1322,33.64114395,-91.70536838,35
1323,33.63737155,-91.66979368,35
1324,33.86401428,-89.66718018,65
1325,33.72657587,-89.61382258,65
1326,33.86320718,-89.49793946,65
1327,33.65812421,-89.45293375,65
1328,33.62901519,-89.45670615,65
1329,33.85404373,-89.06513019,65
1330,33.84730603,-88.88887976,65
1331,33.74489831,-88.55201252,65
1332,33.86697958,-88.39058414,65
1333,33.87317773,-88.0768953,65
1334,33.86590048,-87.88824857,65
1335,33.84541983,-87.93379383,65
1336,33.89743524,-87.62360538,68
1337,33.6322525,-87.78664795,65
1338,33.78128012,-87.50071256,68
1339,33.74409121,-87.48265766,68
1340,33.70016461,-87.43684485,68
1341,33.6777933,-87.50906891,68
1342,33.6769862,-87.56243097,68
1343,33.77993347,-87.10806195,68
1344,33.74974981,-87.07653165,68
1345,33.69423401,-87.30748633,68
1346,33.64491635,-87.1169534,68
1347,33.85081088,-86.94690112,68
1348,33.67833285,-86.91914322,68
1349,33.66782275,-86.91806858,68
1350,33.6492283,-86.90944467,68
1351,33.83059778,-86.73885285,68
1352,33.69962506,-86.71432779,68
1353,33.89419793,-86.21307132,67
1354,33.88881134,-86.22654227,67
1355,33.80311188,-86.36344559,67
1356,33.79529507,-86.37288104,67
1357,33.73304156,-86.40225314,67
1358,33.71067471,-86.47097681,67
1359,33.65839175,-86.24001767,67
1360,33.74463077,-86.01741489,67
1361,33.68507055,-86.1095845,67
1362,33.86240008,-85.46171725,45
1363,33.84407318,-85.56709027,45
1364,33.70123925,-85.48893561,45
1365,33.68426346,-85.41859775,45
1366,33.6672832,-85.46710831,45
1367,33.6645899,-85.49783151,45
1368,33.66378281,-85.48058371,45
1369,33.89904944,-85.10976041,45
1370,33.88207364,-85.1086813,45
1371,33.88153409,-85.13078061,45
1372,33.87344974,-85.26660483,45
1373,33.84595938,-85.37359204,45
1374,33.79260178,-85.21540097,45
1375,33.71929861,-85.19033636,45
1376,33.77588906,-84.83218137,45
1377,33.70070416,-84.90359387,45
1378,33.77373532,-83.65987924,45
1379,33.71310046,-83.56474432,45
1380,33.66512945,-83.48848031,45
1381,33.86455383,-83.25078347,45
1382,33.78532452,-83.17667321,45
1383,33.75756662,-83.19176727,45
1384,33.72576431,-83.19634677,45
1385,33.68507055,-83.34483929,45
1386,33.6691694,-83.24647152,45
1387,33.65084695,-83.22275802,45
1388,33.636832,-83.19365347,45
1389,33.6341387,-83.39712225,45
1390,33.63144095,-83.44643991,45
1391,33.89312329,-82.93574798,45
1392,33.88827179,-82.90340612,45
1393,33.87560348,-82.90825763,45
1394,33.87398929,-83.17101461,45
1395,33.87048443,-83.00554629,45
1396,33.86240008,-83.04596804,45
1397,33.84892468,-83.1144197,45
1398,33.84299408,-82.91768862,45
1399,33.82979068,-83.09959765,45
1400,33.81658282,-83.0618692,45
1401,33.80634472,-82.97509063,45
1402,33.80580517,-83.0370766,45
1403,33.74058636,-82.90475277,45
1404,33.70986316,-83.04542849,45
1405,33.70663031,-82.90502478,45
1406,33.67617911,-83.15619256,45
1407,33.66674365,-83.08234985,45
1408,33.64599545,-83.03976989,45
1409,33.62605435,-82.90799008,45
1410,33.62578235,-83.08127075,45
1411,33.88234118,-82.81096896,45
1412,33.87587549,-82.71610604,45
1413,33.87452438,-82.63121814,45
1414,33.86859823,-82.66706039,45
1415,33.86293964,-82.76219085,45
1416,33.84865268,-82.69993734,45
1417,33.84110788,-82.71475939,45
1418,33.81523617,-82.7091008,45
1419,33.80472607,-82.7082937,45
1420,33.79556262,-82.63067859,45
1421,33.76645807,-82.64765438,45
1422,33.76591851,-82.7198829,45
1423,33.74732406,-82.85436047,45
1424,33.67995151,-82.85570712,45
1425,33.6608175,-82.70505639,45
1426,33.6427626,-82.71557095,45
1427,33.63359915,-82.74413595,45
1428,33.86158853,-82.44337851,45
1429,33.85054333,-82.4164277,45
1430,33.80553763,-82.55090973,45
1431,33.80445853,-82.53096417,45
1432,33.79502307,-82.57516278,45
1433,33.78074057,-82.60346023,45
1434,33.74301211,-82.60157403,45
1435,33.73169491,-82.3967586,45
1436,33.68776831,-82.45631436,45
1437,33.66485745,-82.46439871,45
1438,33.90012854,-82.34097079,45
1439,33.89231173,-82.18897787,45
1440,33.88907889,-82.15232406,45
1441,33.87587549,-82.24745452,45
1442,33.85781613,-82.31429199,45
1443,33.85485529,-82.08737725,45
1444,33.84488028,-82.20595367,45
1445,33.84245453,-82.08037201,45
1446,33.84164743,-82.16445282,45
1447,33.84056833,-82.21619622,45
1448,33.83033023,-82.07875335,45
1449,33.81416153,-82.14666546,45
1450,33.79933502,-82.23128582,45
1451,33.79071558,-82.0782138,45
1452,33.78451297,-82.21349847,45
1453,33.78316632,-82.09600116,45
1454,33.77211667,-82.06797125,45
1455,33.74274457,-82.29461843,45
1456,33.6532727,-82.1135165,45
1457,33.6503074,-82.23990972,45
1458,33.6376391,-82.24018173,45
1459,33.6311734,-82.15367071,45
1460,33.63090139,-82.09869445,45
1461,33.89069754,-81.98739529,45
1462,33.87183108,-82.0200047,45
1463,33.86940533,-81.98173669,45
1464,33.86697958,-81.86773977,45
1465,33.85997433,-81.92891418,45
1466,33.82682538,-81.92109738,45
1467,33.82467163,-82.01272744,45
1468,33.81254288,-81.96313778,45
1469,33.81173578,-82.0305148,45
1470,33.78721072,-81.99359344,45
1471,33.78370587,-82.0372525,45
1472,33.78020102,-82.02647039,45
1473,33.77993347,-81.96798928,45
1474,33.77238867,-82.00033114,45
1475,33.69154071,-81.96934039,45
1476,33.64303015,-82.06258465,45
1477,33.73923971,-81.61629998,65
1478,33.70959561,-81.77206976,65
1479,33.68318435,-81.54676922,65
1480,33.69962506,-81.46807946,65
1481,33.85323663,-80.80161776,65
1482,33.76861627,-80.86360372,65
1483,33.77319577,-80.4224381,65
1484,33.68103061,-80.39602685,65
1485,33.65461935,-80.28068328,65
1486,33.89958899,-80.0745212,63
1487,33.78936447,-80.03221325,63
1488,33.77912637,-80.02062405,63
1489,33.6837239,-80.0831451,63
1490,33.6683623,-79.96618288,63
1491,33.6616246,-79.99232659,63
1492,33.65919885,-79.94166229,63
1493,33.64896075,-79.94786044,63
1494,33.62874765,-79.99771765,63
1495,33.89904944,-79.58889388,63
1496,33.89797033,-79.59994354,63
1497,33.88773224,-79.60236929,63
1498,33.79610217,-79.7187875,63
1499,33.75864572,-79.77457531,63
1500,33.89932144,-79.43986181,63
1501,33.89527704,-79.32721154,63
1502,33.87048443,-79.40482665,63
1503,33.86509338,-79.31805255,63
1504,33.85377618,-79.32990929,63
1505,33.78882492,-79.39512811,63
1506,33.77966592,-79.49968957,63
1507,33.74786361,-79.4072524,63
1508,33.73438821,-79.35604854,63
1509,33.6883034,-79.48352087,63
1510,33.67186716,-79.36871685,63
1511,33.89958899,-79.23019488,63
1512,33.87533594,-79.12751962,63
1513,33.87048443,-79.29002264,63
1514,33.78505252,-79.28382449,63
1515,33.74543786,-79.12616851,63
1516,33.72899716,-79.13749017,63
1517,33.66890185,-79.30538424,63
1518,33.88395984,-78.94938299,63
1519,33.60691589,-93.96777803,35
1520,33.59721734,-93.78990895,35
1521,33.59101919,-93.75191295,35
1522,33.56218219,-93.68534748,35
1523,33.54574148,-93.73897709,35
1524,33.43740762,-93.66055042,35
1525,33.617698,-93.4673242,35
1526,33.41207547,-93.40857554,35
1527,33.38135226,-93.53011726,35
1528,33.61715844,-93.35252018,35
1529,33.61553979,-93.36599559,35
1530,33.61257895,-93.30077677,35
1531,33.58697479,-93.20106236,35
1532,33.52499328,-93.20402766,35
1533,33.51124588,-93.21750306,35
1534,33.49453762,-93.12156104,35
1535,33.40452621,-93.15740776,35
1536,33.39051572,-93.36168363,35
1537,33.35359436,-93.10943675,35
1538,33.61796554,-92.92510197,35
1539,33.59829645,-92.95986512,35
1540,33.51690893,-93.01295518,35
1541,33.45869537,-92.87740296,35
1542,33.40749151,-92.94881547,35
1543,33.38350601,-92.96714237,35
1544,33.3538619,-93.00729658,35
1545,33.54196908,-92.71408839,35
1546,33.53711758,-92.58958137,35
1547,33.48294842,-92.64078523,35
1548,33.44872482,-92.62946803,35
1549,33.42042737,-92.75019819,35
1550,33.6195842,-92.50226325,35
1551,33.61635135,-92.51196626,35
1552,33.60233639,-92.28667018,35
1553,33.58239529,-92.36347373,35
1554,33.56703369,-92.37075098,35
1555,33.55948889,-92.42923209,35
1556,33.55517694,-92.28936347,35
1557,33.54439483,-92.52867451,35
1558,33.53442428,-92.37587003,35
1559,33.49777493,-92.39042454,35
1560,33.44549197,-92.43327204,35
1561,33.39266946,-92.44513325,35
1562,33.35359436,-92.48501545,35
1563,33.6236286,-92.24624397,35
1564,33.56244973,-92.27481343,35
1565,33.55436538,-92.10880109,35
1566,33.53577093,-92.07942899,35
1567,33.52094888,-92.04762669,35
1568,33.51933023,-92.08751335,35
1569,33.50693393,-92.07349839,35
1570,33.50316153,-92.06406739,35
1571,33.43902182,-92.02256208,35
1572,33.40937771,-92.03954234,35
1573,33.36976306,-92.23196146,35
1574,33.35359436,-92.22387711,35
1575,33.3519757,-92.24462977,35
1576,33.61743045,-91.84496946,35
1577,33.6044946,-91.83149406,35
1578,33.55059298,-91.76519614,35
1579,33.51205743,-91.806969,35
1580,33.47324988,-91.90021326,35
1581,33.44252667,-91.73070054,35
1582,33.43444232,-91.7829835,35
1583,33.42177401,-91.93120402,35
1584,33.41934826,-91.72746769,35
1585,33.41396167,-91.75791889,35
1586,33.40614486,-91.79295405,35
1587,33.39832806,-91.7792111,35
1588,33.35332235,-91.7573838,35
1589,33.57026654,-91.53693476,35
1590,33.52445373,-91.67895713,35
1591,33.50316153,-91.70240308,35
1592,33.42932327,-91.59110392,35
1593,33.41880871,-91.71533893,35
1594,33.37164926,-91.60861927,35
1595,33.36545111,-91.69485828,35
1596,33.36383245,-91.63826337,35
1597,33.35925296,-91.58301957,35
1598,33.35736676,-91.61778272,35
1599,33.35170816,-91.67653138,35
1600,33.46381442,-89.99731419,74
1601,33.39374856,-89.96443277,74
1602,33.49265142,-89.64535288,65
1603,33.57484603,-89.19475626,65
1604,33.46166067,-89.03198123,65
1605,33.46085358,-89.21739512,65
1606,33.42204602,-89.1578349,65
1607,33.35413391,-88.99128748,65
