,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
220,0.4103165750121657,0.5273607606667633,0.4285038805455184,0.4705228710157358,0.4352667989496889,0.5108186351616489,0.5006103682859543,0.4866884015511298,0.535499172045009,0.5762882515293524,0.4851538432022881,0.4898555217625259,0.4712532109856434,0.476001934088736,0.4939749211115927,0.5323533487010311,0.5225649544342943,0.507102724071189,0.5112635330548363,0.5042938970212125,0.5129876264504025,0.4992304426251037,0.3322419252918568,-0.1137299118641479,-0.0389898978302747,0.2248715302472851,0.4442218491353342,0.5255992939805917,0.568774009920646,0.5556731696065875,0.6581422663010218,0.7391128212858589,0.6591586315098606,0.6687012603444626,0.6367745195460355,0.6586026705704726,0.685264159992056,0.6693087104939107
221,0.4167926185930489,0.5177858370528808,0.4311557155792678,0.4902391412109995,0.3803291831624247,0.4968558400011996,0.21174544077339164,-0.0735512295827886,0.0012487020148021222,0.0719976646598467,-0.0387983977064807,0.0383345069471153,0.1912307193024797,0.3201024279093983,0.4490592249415137,0.5920426896992981,0.6730693502928226,0.7003021905042224,0.7186352220311402,0.6625045326177216,0.7198059345039316,0.7184711505923639,0.663815858380567,0.6784508257109773,0.6841147075759804,0.378345985089882,0.4874464741064572,0.497111727276729,0.4920811804892417,0.4386967044533739,0.5024046958075843,0.6233432120091622,0.612025533193,0.6131261451334893,0.5287231667989691,0.6312383975580729,0.6653504996668756,0.6351261650596856
222,0.3152222990129589,0.3956735521941991,0.3242186498934399,0.3512900789965799,0.3023914844614774,0.3439862366448578,0.36548904701587326,0.3558435263227762,0.24854904546902407,0.0706762871109648,-0.1682184417805974,-0.1192660738360594,-0.0105084345698851,0.10045645114069598,0.2141340551954327,0.5162281841598719,0.5728671091201503,0.6177346912297337,0.6368721576996178,0.6541138685626903,0.6440589648132543,0.6852663374566413,0.6219686526498754,0.6251518073364082,0.6404086276480301,0.6590047159924308,0.6500149396762874,0.635818838892561,0.5953682291645335,0.282224879619191,0.3556916958239859,0.4309760465766444,0.4872341795487149,0.5243515727581916,0.4938145058237629,0.586219509494253,0.6143923423937043,0.5877988670639489
223,0.4698193901124585,0.5176476161594602,0.4729945132571466,0.5097514703645353,0.5008435132174062,0.5381032402086507,0.5353849179577892,0.5304929902593616,0.5566981607446234,0.5696684396367084,0.5288039893257246,0.4995504160037184,0.5097544701167772,0.4561761852117106,0.3337008573054439,-0.0340024205413026,0.0313665085852033,0.0861318217512751,0.1174962580374518,0.1874294670326753,0.2933781625377067,0.29299061639215,0.3406393695083098,0.3241400088713455,0.3296093326687881,0.3778025345792638,0.4619011155665265,0.4736866533048321,0.4671474669791375,0.4654264504204343,0.5064817839415434,0.5178120756221811,0.5430664170883069,0.5203951290729839,0.5224967148685924,0.5427930450211532,0.5251624930049978,0.5402143777953515
224,0.589606466910946,0.6225659498257509,0.231808985893925,0.663775591964142,0.5944215042201205,0.6537781698658911,0.703949341403102,0.6635143793785108,0.45369108581938444,0.1877423853070276,-0.0864997156072198,-0.0190364868406411,0.027575496028079,0.07569953777889729,0.1289589039172692,0.3847152000225747,0.5171648546945514,0.600762140285089,0.682069813308081,0.680612051952765,0.7086254324995833,0.7210457388640485,0.6941095145324896,0.6996014130960843,0.6641836949609297,0.6985318532555908,0.7214114215715577,0.4047322303876173,0.3271614602350464,0.3784045051845438,0.3871039868349967,0.500063008311516,0.4293058771559195,0.577928340262511,0.5894540726189675,0.614894075193557,0.6219628653201975,0.6131202117751545
225,0.5729867144111248,0.6119145826641604,0.6369266639650255,0.647422668007638,0.5495790520674891,0.6503516665122493,0.6735778695588355,0.6182717115415943,0.2773721828142125,-0.0551714514061915,-0.0676381940310218,0.0110845301487221,0.1035475501418113,0.14771607638483672,0.1915126857547451,0.4428014522319217,0.5178477323312554,0.5818103136004303,0.6102886183056043,0.6385263043856451,0.6366784160771816,0.6759309804525306,0.4261316218393313,0.3445835348856534,0.3771140769745806,0.4837125734116532,0.5555434385649592,0.5821735034829422,0.603513811869587,0.5576779278834089,0.5712174233515486,0.6116006785159488,0.6164468194769441,0.6175465395124696,0.6388000033056137,0.6432228947028839,0.6288736876995444,0.6407608445599782
226,0.5002694954887972,0.599843458675498,0.4170180924398743,0.5543936143318813,0.5038025397086405,0.5998541157690519,0.6186426537201533,0.5670804479850778,0.4211985518081057,0.2245536759358,-0.0442133559089461,0.0423740863981363,0.1286887685326587,0.19314417898104,0.108145254309026,0.4001623422799471,0.4848719039950186,0.5495258554609644,0.5946731300349871,0.6220129541170385,0.6324177117860091,0.6785721127557176,0.6330925539127327,0.6555518076503849,0.659659664524834,0.4458058143646851,0.5041839259938654,0.5346264275579629,0.4329423629035845,0.3135315992458922,0.3517966060143271,0.4221868113001807,0.4909881791976889,0.5119224883775226,0.5423797525848564,0.595433818973743,0.5732983079330553,0.5924070471804106
227,0.3114267525319713,0.3941984165308629,0.2937849481125369,0.3444689394819815,0.3125056969932407,0.3686968474130002,0.3582958485843874,0.2975633301971421,0.12822909004441715,-0.0378769624656779,-0.0315556507187568,0.0899566534575178,0.2385491965279056,0.3504555222664955,0.4553497180432775,0.618344537006343,0.6506615033281526,0.6625907890500784,0.6825034464946783,0.6542786117627029,0.6599055863305466,0.6735087486910195,0.4063667189807188,0.3842657842761049,0.3738442966668914,0.4416675318258831,0.5075554573635461,0.5343157903728655,0.5386934124047016,0.5248246894183435,0.5379368726077219,0.6083665046505169,0.6029828036857758,0.5881003090259564,0.6178497681348633,0.6216278163184703,0.6188161912377685,0.6300924358229248
228,0.3565756224438303,0.4238043510179776,0.3506237372570762,0.3968706274608133,0.3480092406221193,0.398080015878658,0.406831377385312,0.4151500236285012,0.43815367300220465,0.4596629184031286,0.3875539051414604,0.4051730023208607,0.0762335628628661,0.028412619842338293,0.1394629558237621,0.3671727361586714,0.6115079659297654,0.6481580949305248,0.7021603780042301,0.5251305045230984,0.4960877171362987,0.6558981877456823,0.4320045360580762,0.4999522041743737,0.5517735151101758,0.6168897437477222,0.4859838159175993,0.5451616231814117,0.5700480962174591,0.5524820225384927,0.6111445551698833,0.6405982227813444,0.6413439750567997,0.6322253720544605,0.6355193550788656,0.6107591145057215,0.6323390594104978,0.653841322403693
229,0.5750511700117157,0.647823649260969,0.5651058681724811,0.6150208348135212,0.5554798976692268,0.3762461263997038,0.20265292761024975,0.0570282976573109,0.10112350824165417,0.203935666732777,0.190574901462321,0.222625038836659,0.3027491453325975,0.31940508787921,0.3314311855042577,0.4516869795055072,0.4441142355987846,0.4335399567609617,0.4921788105322343,0.5283692848277955,0.5194662984089992,0.5134609453272998,0.5313597415510164,0.5071376321420648,0.5310962272399866,0.5716313050782427,0.5885012960934379,0.6029867782220544,0.6011870830839842,0.4950630002370711,0.5754946394769401,0.6109382882757117,0.586792062400332,0.5643809057382279,0.5739393684629601,0.5576991691988319,0.5443418934949861,0.5985573015297331
230,0.2815578504560181,0.3280273426207211,0.2785736560057811,0.3047248062605547,0.2846690121831106,0.3299721244035041,0.33184916419398225,0.3337904398581359,0.35297841883793296,0.3691583083706014,0.3503194128509355,0.3592687744916498,0.3392543638778838,0.15120809095223242,0.0008413892341501463,0.1722537809143552,0.254119982074634,0.3209919246316401,0.4201401749048183,0.4763784688314718,0.495349638835518,0.5605530050708415,0.5479019189598305,0.5208923761332512,0.5375569244300189,0.524216212896459,0.5772480106374356,0.5781981013296937,0.5893779408252106,0.3016776891407553,0.3580854230128891,0.4106017062566551,0.4899701024471357,0.4885677935031591,0.5238700756379997,0.5132614908937826,0.5568008223752764,0.5574723433047799
231,0.3734795031488354,0.4877597490544957,0.4313186571759108,0.4829511317590093,0.4338092512900642,0.4964975476884402,0.49779352234206076,0.497462128596617,0.5309771154167956,0.5646201150521947,0.4724052064550942,0.5372923981080018,0.5306377986544962,0.24032190694037303,0.0167440543065221,0.1129367954418166,0.2006775296398591,0.2822372931901012,0.3511942928747271,0.4385254053575337,0.4983441140975881,0.5988915790018666,0.6048170258108242,0.5244919868663607,0.5303717685162195,0.5466659288621114,0.5214071850664483,0.5704512856212417,0.5408554900067646,0.5289126943719442,0.5865768840575191,0.5927153349731453,0.622135169391131,0.5727538161031368,0.593757416287278,0.6101457382580286,0.5896816662497664,0.6135515401841036
232,0.4553373329997235,0.5466913806497621,0.4927483282564006,0.5481686083011298,0.5234758813917895,0.5757659929483312,0.5615474259718408,0.5463715350645101,0.5681815491312477,0.5883893451993428,0.5525235346901469,0.5845631359631538,0.5622629210718438,0.5383982189348977,0.5157560624085464,0.5507152890230154,0.5677416540671564,0.5100806479416198,0.5337628042371071,0.5626567982491992,0.5108437627424924,0.5316067097765027,0.1293287218606145,-0.0141009035607609,0.1668983349251369,0.3126900573141475,0.5256530711661169,0.5919945394838011,0.6147557020359398,0.6494657705098521,0.6865485397854239,0.729738038804108,0.7040613093073407,0.6934841850619297,0.6779302632481847,0.6972589587924457,0.6755405213925747,0.7007718968701053
233,0.4207947677764175,0.5608742303337467,0.4730761333195935,0.5554923229454442,0.4735343902361661,0.5532787565028509,0.5859106311951535,0.6153539162918729,0.6429290700157544,0.6549161371658889,0.5524582504062117,0.4017600506064811,0.4059520061504971,0.32918517397709113,0.267105788120862,0.3802292937351875,0.3727722142976567,0.3685301742048389,0.3883962255572533,0.4696744221644044,0.4603817209404546,0.4868023952727069,0.428426598189618,0.4482629134232528,0.4182549516131727,0.4576085868373402,0.5025830347602357,0.4718491891158304,0.20716310858581732,0.01395982594937,0.1985352517098684,0.4488718704989694,0.5062344242005018,0.5353728252656154,0.577705869013588,0.5950146263731685,0.5574796127903262,0.6317233424430466
234,0.4315242250863518,0.4916823006985921,0.48359063082733633,0.4598741608198126,0.4176971560221642,0.4699412452652106,0.2733421786987945,0.0839907632909195,0.13233609980013622,0.175423550564525,0.1586324134293724,0.1560296716862449,0.2457287830731379,0.24249653111643005,0.2580822966820985,0.3627444302626685,0.449063189413652,0.4551604841218137,0.4723548585894886,0.6126157205031956,0.5748693615180949,0.6330351623284364,0.6402346541827938,0.6493011598218547,0.5715334731333533,0.6063194061267473,0.6583224155842363,0.6675309619792192,0.6453314098210483,0.641129229376748,0.6714914992296984,0.6671738313143643,0.6427475241847517,0.6396372027205348,0.6374888493493629,0.6544164728197123,0.6494152392792455,0.6503562445665313
235,0.1564674549207957,0.1558003700223028,0.1390815846810721,0.1729732763620547,0.157412970795687,0.166704929545822,0.1639910368584604,0.1611299070995569,0.17649600396301457,0.1929691811325431,0.1747874628342838,0.1928943971737095,-0.0079730271556665,0.01089768681721576,0.0668263007614871,0.1498544385799335,0.1419885309888119,0.2234263263072306,0.2273418642730635,0.2983012318130739,0.3981871438064174,0.4479389313606264,0.428964041323585,0.4505410142753341,0.4848497555165985,0.5294673216363515,0.5402992917637615,0.5864397238641892,0.5806620710443064,0.6351302636891311,0.599717736655978,0.4247576534216199,0.4222221540594897,0.4720190710800437,0.5132999255455426,0.5224891677541711,0.5149189622479742,0.5347038325336244
236,0.6267166122897393,0.7043040969665001,0.7873127759844402,0.6411733714558238,0.5790238243121199,0.6556630648552133,0.45332975756791927,0.2609637052027238,0.3621638444360711,0.4566711251114174,0.4364570911896283,0.4617896712284027,0.4990932339626013,0.4812029234497156,0.5249440351944185,0.5508550902609186,0.5546662820455798,0.5331235616177528,0.5496959940252898,0.556803179668224,0.5338592124763042,0.5711273698278168,0.6008511419659675,0.5912429219580688,0.5566080858883626,0.5532596231573723,0.213040679508248,0.2987536672356498,0.2988336954670609,0.3057451486054111,0.331341359248131,0.377271048836496,0.3732211649693187,0.3407778405513417,0.3730574914492993,0.3784378353360068,0.3911252271461432,0.337885395062369
237,0.3073376392446332,0.5014156780615686,0.8422184344365005,0.6021059112215194,0.5918905630154259,0.6402503771188793,0.6639800852051212,0.6820832001452414,0.6932653262109826,0.6906907607010454,0.6345879189603583,0.624239788047182,0.6611890512758052,0.5121519427340002,0.6355056975164504,0.6279111727149692,0.6382816565026477,0.6323168049138731,0.6142160935735551,0.6131495899643364,0.53347066153788,0.2643898430875972,0.3716630215110059,0.3738581235543336,0.4278304319096134,0.4651596508673484,0.5121472235152265,0.5414432547224931,0.5410671643108309,0.561147664607927,0.5711099340838107,0.6147051449471442,0.6176034760104453,0.6177776498956569,0.6466779724823238,0.6202338924677065,0.6045885831246347,0.5950635269846313
238,0.5280713309832924,0.5345926503985179,0.5419775577326861,0.5493474064083499,0.5184050984402486,0.5244223499164576,0.5102837191825933,0.489996346025067,0.5307173810252087,0.5733191431047997,-0.0547237572683334,0.00034279982724677983,0.0393497093774844,0.1865292884182615,0.2216041140870278,0.3995984186049784,0.531649114798363,0.5444608571661538,0.6364734197299691,0.6136668647143569,0.6268206223511684,0.6275615984684157,0.6522191650288192,0.6641480132706339,0.6107837938666686,0.670357346825734,0.6743253353407573,0.6604955197236513,0.6228248675721327,0.657538435142113,0.6598651460845331,0.7162817993053138,0.6626023531542095,0.6357670118930626,0.3330605795317035,0.3853764309494882,0.4522438298382341,0.4216615277450019
239,0.3757735962790971,0.3358373064553156,0.4757485621897361,0.4023191297704899,0.3740549418766513,0.3840992837378375,0.3777161300472039,0.3480580181632122,0.18593478047913758,-0.003179766661712,-0.0223639901007229,0.1104088080219963,0.1995047220055023,0.2211358870449281,0.1990779164060842,0.2122636169879346,0.3303478335864344,0.353475560063301,0.3818295889254632,0.4643620099595885,0.4935377313159224,0.5597148301231012,0.5404305629671016,0.5679660035529096,0.5268433155212794,0.589855649586258,0.6404905344773469,0.6407236559539732,0.6045295304553963,0.6587757218008782,0.6316795696198096,0.672438779861432,0.6467908194410709,0.6306124233180581,0.6054436162548743,0.6642266094099399,0.6209583338753459,0.6291916034932843
240,0.4151193176191021,0.3930131387579949,0.2499836076686907,0.4550688565464855,0.4073744140728673,0.2886614954784392,0.3393890019985618,0.4097514527204265,0.4499735528569747,0.4650195608433281,0.3346988417749586,0.3202648761810042,0.3352146348738752,0.3572511789158003,0.3418047354570585,0.3923269810870444,0.4099628587340401,0.3849999310304824,0.4072428957882499,0.4091118658187067,0.1012031671976737,0.091111425716417,0.1951161912688609,0.243623086084819,0.3326809395968296,0.3774989085076451,0.432520582189197,0.2804193439815008,0.3604286108359333,0.4308070269216715,0.5314235058124366,0.5973560937616929,0.5735574523212588,0.578080149086014,0.5754035100804894,0.5974692996707341,0.5930647263271173,0.621487361096456
241,0.2866134167018129,0.1275303098928688,0.210047145557163,-0.0678884639117534,-0.0344667527363004,0.1055345682314562,0.17143762682541644,0.2351054439455356,0.3389789414630932,0.4373517495926244,0.4271728271151483,0.5043952481032105,0.5503849319147446,0.501071266413422,0.56957297518377,0.5497110036161516,0.5980732124717504,0.5581901488111755,0.0032964158679763,0.1354922078141905,0.1816772406700709,0.2230711243724616,0.2696921160310421,0.2221164307650984,0.2897017166319086,0.3114768009536204,0.3646515245997597,0.4246472005541799,0.429495160294541,0.4714729109226112,0.5363240534616821,0.5712189745834306,0.5804758732961304,0.5627960772181108,0.5768000605298738,0.57766516571945,0.5898913210166635,0.5773713130772287
242,0.5088395726329533,0.4806731431247318,0.5205897022832824,0.5401317915738765,0.5136274132750613,0.5292297040861786,0.5216099735799012,0.4860113296014323,0.26565311322956076,0.0417727867013853,0.0784717857394343,0.0072579096560151,0.1894478710623299,0.2374848190550856,0.2012206050080415,0.2810435859515514,0.4220200568127673,0.4840250939716156,0.5077395821361442,0.6014224591970031,0.5505356488890348,0.5781751001487228,0.5977901650225751,0.6040232752803294,0.5728050509176112,0.6318265863714158,0.6459423368855889,0.6616405729335696,0.6125827683044403,0.6566510453759971,0.6158095412795632,0.6496623173605699,0.6233412549028777,0.5746426345432927,0.6020271908093712,0.5771127493136332,0.6101677193764247,0.5982164921683427
243,,0.3733008633014085,0.4158680875491404,0.3009406316107597,0.3370995934048424,0.3697621344742568,0.3557348562259839,0.3332613610141519,0.4921328457498896,0.4289396462017211,0.2936066951613495,0.3271956322806469,0.3582698658972546,0.1741079092172432,-0.0101398065989918,0.03011093093761154,0.0934093765266563,0.1692902102876755,0.2437730704183164,0.31502715215735627,0.3848093395388644,0.4451412948577299,0.5318657086552053,0.4843642053483189,0.4266379304813302,0.4864052299658457,0.5188086958899014,0.5341871013589528,0.548535914334698,0.4738638750625694,0.6297540098169575,0.6333298962876416,0.4649179291897926,0.5104242182641789,0.5935901883892392,0.5486936487408651,0.60638846853505,0.6307695957370425
244,,0.286090443258427,0.2620374422803658,0.2978600292651129,0.3195373189039013,0.3477457057736162,0.366921188343186,0.3769674230075103,0.3449126689990957,0.399497319133051,0.3671488439329483,0.3198657572604201,0.3851592224949653,0.3721378273695433,0.3119493415192937,-0.1364676966546489,-0.0058349201887642,0.1091284359770951,0.238190996653748,0.4107041860402729,0.429755955651265,0.565801831039553,0.5628356791534869,0.5289847685736583,0.5365768856098575,0.4887039509048248,0.50895574163594,0.5025328223074225,0.495968154720011,0.3497498057748316,0.4348102921130746,0.4069256410603561,0.292460404905594,0.369837975850509,0.4143474736263812,0.4033681995316928,0.3183766318536642,0.4265765467753059
245,,0.2571780712186516,0.2200775812198589,0.2566160177427625,0.2282414110987561,0.2551430442460515,0.23699592677102546,0.2299214560146111,0.2604697348407508,0.2947115322470149,0.2652892666934717,0.226029758075787,0.2488142889062908,0.2558676342513483,0.1469640665648647,-0.0851739899710917,0.0180479928528591,0.0978369270229623,0.2029716464498686,0.3657481390762467,0.420877225970121,0.5292188756909721,0.5157055166548636,0.5668270335138963,0.5674513253556703,0.595518790781068,0.689788575554307,0.6091311241985227,0.6154272091337096,0.610073700714937,0.6396353181478437,0.6601995332932576,0.5939560793694995,0.6635764773273881,0.4834234316971739,0.4676844277681211,0.5801710467833977,0.5815435814307021
246,,,0.4305673510437397,0.44543116355492,0.4486841508737558,0.4588228925304207,0.4693150204566896,0.4797923835622474,0.4892273368684291,0.2361359923694475,-0.0781960884919685,-0.075863636124031,0.1274154357912733,0.0811492424479737,0.0874673928646773,0.2267927216263943,0.2088268335382601,0.2548185094117431,0.2918559928191155,0.3820736876568121,0.3631288999224601,0.3865760975852823,0.4992334065932018,0.4621974160932326,0.5023702705627904,0.5476311931606672,0.5588793724002343,0.5657620948570262,0.2813286099400404,0.5596837346337371,0.6187509383093727,0.6402767027767262,0.6416435667348527,0.6061474577494246,0.593060488496459,0.5761377575675761,0.6347038364547818,0.6277107232413992
247,,,0.3165510409439655,0.3119232463666518,0.3114354547280754,0.3218236675596261,0.34106884011575694,0.3534529584372951,0.3219345685571535,0.3390692384042921,0.3581339978755827,0.2874901146856765,0.31940866014657,0.3206062771276826,0.178066674834751,0.1101603674688382,0.0816323074959885,0.1411563665761839,0.1700487014189826,0.2455130352229395,0.3144344989524031,0.3555049970488235,0.4677985003679956,0.3823370820399043,0.3959387762100364,0.3864791329473155,0.4461875062912807,0.4608364619976371,0.4374555144824233,0.407153863128975,0.4745924733536191,0.5132838960412787,0.5304417181953427,0.4546717403772381,0.5196813369876648,0.4473889954001434,0.4471100335285463,0.469626930551958
248,,,0.5324514121480606,0.5334625912905084,0.4700006402686484,0.4894912120407386,0.5361366454211126,0.5759604377152432,0.5660408027653199,0.21406773173463264,-0.1296999212475919,-0.0675735508012858,0.0885486936153066,0.2316010055229408,0.3001751214165742,0.3549898908244423,0.4894384998277833,0.5624413489606139,0.6174148419372744,0.6092520813164461,0.5876339398632507,0.6531980032519682,0.6315515196264807,0.6568118011927322,0.6335585610685268,0.6272945538460433,0.6527519270187515,0.5810501861000172,0.6829434696150916,0.4489922700468672,0.549736786204013,0.4878655155007331,0.543799405051091,0.5661286147955905,0.6324887208147316,0.5981257639547483,0.6170635712253597,0.6210846528044738
249,,,0.5342138569596885,0.5398911834454191,0.4949737946710725,0.5514717298746109,0.5863433351022836,0.6013843101003896,0.5318844896641328,0.5487388202364206,0.573499523539474,-0.2046888490042825,0.0377966846889424,0.171032499273618,0.17907309190670812,0.1987182708538097,0.283352470881697,0.369071419308151,0.4775525102839955,0.5591253683446111,0.5757240216714749,0.5862975908016814,0.3847994804382324,0.6748907504047175,0.6098057365590248,0.6757422963950946,0.6515310182951499,0.5958421370257502,0.688506701424502,0.6720003141700357,0.6247478585312332,0.6661899859663368,0.6165576045927794,0.6655045824811078,0.6781390473980834,0.6706937826370848,0.6644074371068375,0.6802014714911364
250,,,0.6204744860499692,0.6146838791536795,0.4206059017355394,0.5534242285513167,0.5515842641363758,0.5518433995913878,0.5670118286338297,0.6532547541400714,0.6198647975265686,0.6150985306461687,0.6473346797065946,0.1401968314151918,-0.006389813315321374,0.00043712324826135866,0.1272485743061273,0.2694993316933033,0.3771373679542624,0.5019543964190308,0.6162731690300468,0.6186714838146992,0.7250740459405131,0.7339523524745044,0.6980003493784339,0.7159405609265362,0.6026821503803552,0.604376640858044,0.6493104817623545,0.6285012327447478,0.6316574341381526,0.7290220583586495,0.5640893782044784,0.7171231427988107,0.4699864099500768,0.5663009658434273,0.5917787687556832,0.6343067633632713
251,,0.3450049717184426,0.3361060204497281,0.3797929823096247,0.3194852356850237,0.4085876317127891,0.4161955073493254,0.4063267298064369,0.3605614012134247,0.5082392254601354,0.3767989404521127,0.3958540510094684,0.4135644222515217,0.4333389225472575,0.357243774002013,0.0968766653149024,0.0172472130784434,0.0138011418902517,0.0597606023411819,0.123339589231688,0.1966493624923885,0.2621938418910123,0.3369054607377537,0.3635710627574852,0.3333713822909023,0.4151279433395551,0.4369578432518503,0.5093329904131267,0.501651526464932,0.5044339074431987,0.5331694284902102,0.5722161784379378,0.5925450067502864,0.5782666747552762,0.5924101077991983,0.6070208914038064,0.6018759807037272,0.624134507663008
252,,0.5919907216047275,0.5644490906527276,0.6117519631723447,0.573988306048633,0.611792396181236,0.6180727163700354,0.6113811007555511,0.5606879108730768,0.650993732668761,0.5187255511738661,0.583276029620212,0.5979996694133461,0.5443010647689677,0.24897070719831332,-0.0290542042535269,-0.0446026024245539,-0.0068419106053477,0.0691928420258912,0.150317263588137,0.282480025162242,0.3875695254416824,0.2646094932948816,0.4392915778421943,0.4916436208121349,0.5676026661358128,0.5697692116044161,0.595886200029037,0.5882684874827463,0.5723864487313121,0.6025740810556908,0.6544366634391636,0.6181787034938102,0.643270772816129,0.662404360264712,0.6812450814109318,0.6598697668899692,0.684781241830374
253,,0.5261279066150242,0.4911449284839022,0.5111360145448153,0.4171117245373293,0.4925028271227859,0.5249886661434778,0.5444896990802194,0.518825996177858,0.6206366187353071,0.5423583557170936,0.5062854297958135,0.4294625699485547,0.2361146793974832,-0.1861890335814369,-0.0709318396057226,-0.0373325254330689,0.0399879565659319,0.1394622812917627,0.3046406912748348,0.4336249957346647,0.5506641888452565,0.5435325512076572,0.6030530578228105,0.589921069822646,0.6245404781034354,0.6138806195665562,0.6388704374099892,0.6419906712815738,0.6162812107540485,0.6007167349590291,0.689380998350842,0.6428977539484728,0.6578048321951224,0.6493480517643714,0.6684512613337433,0.4940345769310108,0.5570771038947019
254,,0.4186711412134687,0.3637680230858636,0.3927947832562832,0.3163039924345936,0.3983355863224865,0.4253819040839377,0.4260044620390701,0.3185934047381958,0.4979777819933509,0.3644468033015037,0.3982697235353437,0.3929201854287128,0.4630847809920444,0.0898802861472028,-0.0242315982448191,0.0775016867377614,0.1823776655831522,0.2049144135738441,0.3390725385246589,0.4187446034417367,0.4759895153265977,0.4781916279039266,0.5414677293731606,0.5122663452616987,0.5516172110050191,0.5570313812234587,0.504909930368702,0.5569084218917966,0.5681752354890833,0.5329334908451017,0.6145295322994644,0.5812929465089032,0.5924824325935452,0.5850433734777628,0.5905674624829828,0.5667689046104841,0.5836496536608091
255,0.2292513246875132,0.2869605743222767,0.2495296172937445,0.2310588010977873,0.2198576288176821,0.2554896868238545,0.2485364414380644,0.237679479214192,0.2671303226699923,0.2937710303420801,0.2272962649620284,0.2375012299543163,0.2352021936859403,0.26308111550574,0.2151931261947489,-0.0795180580743708,0.0082900953575536,0.0894474803541301,0.155514912599695,0.2041992365969896,0.3027244147198197,0.3865640297424569,0.4264634381985079,0.4889251270593503,0.5167803797542962,0.5650408547678036,0.5938246134211663,0.630901057869841,0.626259663688156,0.5624781356917488,0.506817298843747,0.5559858599696497,0.4951866088491497,0.555549489780938,0.556692654419083,0.5667300291219659,0.5410496831800342,0.618952061319764
256,,0.4689635695528714,0.4402408021888697,0.4586706657902317,0.4061800982817132,0.4345605319137682,0.4880210018350238,0.5404818750639567,0.4917529882761212,0.5777441000648419,0.528666060151413,0.5277027180582897,0.5138737787000345,0.4416012996405821,0.4367381392563041,-0.0636154340032316,-0.028444857980759,-0.0341747514095751,0.0235374290570614,0.1619950390137384,0.3708907780942798,0.4733216242879292,0.4888928796013921,0.609220415120742,0.5957804189068734,0.6591631049975913,0.6543003883597956,0.6961435183144776,0.6714292455851912,0.5019015726354755,0.4957864595830112,0.560744104180307,0.6338732169049393,0.6111524646571502,0.621081924838948,0.6572507972514289,0.6296655308188752,0.6622662284461929
257,,0.5909078056633714,0.5579598925322587,0.5208283087606026,0.4833324059645794,0.5348879692266966,0.5151097846501764,0.4952544081824719,0.4757347484504369,0.6404666964065968,0.5738099056078975,0.5320766192336797,0.5737948699311894,0.5152358008541076,0.5149575296925147,0.5641858059160968,0.1711461186137518,-0.042384466440231,0.0635651530164141,0.2394071143527745,0.3897788286415948,0.4977176498304976,0.6103418929132856,0.2671152214186257,0.3496807798993181,0.486886935790127,0.5630232274894289,0.6375675613891189,0.647742285859109,0.6847830868960119,0.6041553764070231,0.7149445058949219,0.5609431138370958,0.4867029457232937,0.592358744053085,0.6193715123908929,0.592272774134846,0.6413690854421995
258,0.541318226648671,0.626054699990821,0.604612637113341,0.6103957267198495,0.578505564188503,0.6481130554859139,0.309488553396295,-0.0402340669078455,0.07271936257898681,0.1905166321793274,0.1193085141011081,0.2326028219125218,0.2765751123540189,0.32162155618216465,0.3677541455103398,0.4749614460260433,0.5131751445765171,0.5405897151412095,0.5431192650289789,0.5494944231614781,0.5720753694000476,0.6036955388155324,0.6172438691312117,0.6242992426623648,0.6187943071299007,0.3783370481231884,0.4386028611632473,0.4648905631937689,0.4557675463050673,0.4658475467380282,0.4568135791025867,0.5476067153517561,0.5321532843363478,0.5030054906877854,0.5487338705784178,0.5539266871886358,0.5254444677649415,0.5841418592125935
259,0.4503768432638488,0.5435646166031917,0.4478477670153554,0.4925339005866037,0.4600185840806631,0.0250109182454656,-0.038760509119850545,0.0139813292416628,0.18487864709731622,0.3281505047931451,0.2766385322452794,0.3754036141360871,0.4553872475620648,0.5928912887573243,0.4991899946065732,0.5769381884710933,0.5982067044770685,0.6166886920801844,0.6459207758436285,0.5686790196369979,0.585934709205751,0.6456979480016473,0.6055389512341031,0.6155548060146465,0.5873078508576329,0.6495977031394451,0.6328809296878682,0.6504877756926788,0.6200418507503158,0.4628104294583158,0.4017932732871355,0.4862092340284534,0.4863733090911201,0.5235847758456679,0.5562686544845703,0.5755151151064838,0.5775739075986384,0.6247279210805207
260,0.4291526324482481,0.5406902704964245,0.4619027428034918,0.4966692451062445,0.4657813653208205,0.5442465124316396,0.24827288506281972,-0.0631823060769524,0.1064735981330601,0.2766529265603357,0.1811885002327563,0.2631650610156926,0.3307534297582087,0.412260755960964,0.3543585910126717,0.4560522659131959,0.4720688272161328,0.4913976778732669,0.5367570262122175,0.5232383491188605,0.5182830519529901,0.5653239522602606,0.433023646611262,0.4850184772602593,0.4932190642314629,0.2480046976045379,0.3519051442509321,0.3944388751130528,0.3632445411174158,0.375098962256284,0.4444947309450745,0.4920534618183846,0.5161264638535334,0.5374744066808107,0.5472403362809803,0.5460632866293029,0.5353285782500669,0.5730140250926401
